Tipo_Pericia,Tipo_Local,Qtd_Objetos,Qtd_Fotos,Qtd_Fitas,Horario_Exame,Delegacia,Tecnica_Utilizada,Violencia_Domestica,Vitima_Idosa,Classificacao_Prioridade
Morte Aparentemente Natural,Via Pública,1,41,0,2023-11-22 01:39:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.2677
Aborto,Estabelecimento Comercial,1,7,2,2023-05-30 17:48:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",False,False,0.1281
Maus Tratos de Animal,Via Pública,0,40,6,2023-08-30 12:39:00,3ª DP,"Luz forense/lanterna, Empoamento",False,False,0.1101
Desmanche de Veículos,Via Pública,4,17,0,2023-07-28 06:35:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1058
Afogamento,Terreno Baldio,11,16,0,2023-05-31 20:11:00,3ª DP,"Luz forense/lanterna, Macrofotografia",True,False,0.2779
Furto,Estabelecimento Comercial,8,10,0,2023-11-09 11:46:00,1ª DP,Luz forense/lanterna,True,False,0.2567
Infanticídio,Estabelecimento Comercial,1,23,0,2023-03-31 03:23:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.8758
Cadáver Encontrado,Pátio,1,8,1,2023-10-17 03:57:00,2ª DP,Luz forense/lanterna,False,False,0.1351
Explosão (com vítima),Via Pública,0,46,0,2023-04-13 23:22:00,DEAM (Mulher),Macrofotografia,True,False,0.5572
Dano Seguido de Lesão Corporal,Via Pública,4,24,1,2023-08-19 21:47:00,2ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.4391
Furto Qualificado (arrombamento),Via Pública,4,5,1,2023-01-22 06:55:00,1ª DP,Macrofotografia,False,True,0.2984
Incêndio (sem vítima),Terreno Baldio,10,18,1,2023-08-06 13:25:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna",False,False,0.1861
Desmanche de Veículos,Pátio,1,6,0,2023-09-14 19:26:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3318
Infanticídio,Terreno Baldio,5,35,0,2023-01-30 09:36:00,3ª DP,Luz forense/lanterna,False,True,0.8652
Suicídio,Hospital,8,21,8,2023-03-07 00:22:00,3ª DP,Macrofotografia,False,False,0.1408
Disparo de Arma de Fogo,Estabelecimento Comercial,8,5,3,2023-01-09 03:50:00,3ª DP,"Macrofotografia, Empoamento",True,False,0.5839
Tentativa de Suicídio,Pátio,3,59,3,2023-01-27 12:22:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia",False,False,0.163
Tentativa de Homicídio,Hospital,4,72,5,2023-10-23 19:46:00,2ª DP,"Luz forense/lanterna, Macrofotografia",True,True,0.9562
Violação de Domicílio,Residência,0,29,1,2023-06-29 05:00:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.3083
Marca em Animal,Estabelecimento Comercial,1,9,0,2023-11-11 10:35:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1949
Furto em Interior de Veículo,Via Pública,1,14,3,2023-10-12 00:38:00,1ª DP,Empoamento,False,False,0.1648
Marca em Animal,Hospital,0,9,3,2023-11-21 23:16:00,DHPP (Homicídios),"Empoamento, Macrofotografia",True,False,0.2691
Suicídio,Área Rural,2,15,1,2023-08-10 17:38:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.2507
Furto,Residência,7,11,4,2023-08-28 04:52:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1544
Extorsão,Via Pública,0,17,2,2023-09-01 21:21:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna",True,False,0.5673
Incêndio (sem vítima),Terreno Baldio,10,41,0,2023-09-09 14:44:00,1ª DP,Empoamento,False,True,0.2957
Violação de Domicílio,Via Pública,2,5,0,2023-08-02 03:29:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1862
Pichação,Via Pública,10,21,17,2023-11-03 20:44:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4338
Suicídio,Área Rural,1,14,1,2023-01-27 10:45:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",True,True,0.4608
Maus Tratos de Animal,Via Pública,2,82,0,2023-07-04 20:46:00,DEAM (Mulher),"Luz forense/lanterna, Macrofotografia",False,False,0.1034
Tentativa de Homicídio,Estabelecimento Comercial,2,15,2,2023-01-29 16:21:00,3ª DP,Empoamento,True,False,0.8844
Ameaça,Hospital,3,6,0,2023-04-24 02:56:00,DRFC (Furtos),Empoamento,True,True,0.4903
Ameaça,Estabelecimento Comercial,0,29,2,2023-05-31 04:02:00,2ª DP,"Macrofotografia, Empoamento",True,False,0.3465
Exercício Arbitrário das Próprias Razões,Pátio,3,8,0,2023-04-26 01:59:00,1ª DP,Macrofotografia,True,False,0.2893
Eletroplessão,Via Pública,3,39,2,2024-01-01 23:01:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1963
Furto em Interior de Veículo,Terreno Baldio,6,37,4,2023-03-04 16:44:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3431
Furto,Área Rural,4,48,1,2023-08-27 18:16:00,3ª DP,"Empoamento, Macrofotografia",False,False,0.103
Exercício Arbitrário das Próprias Razões,DP,0,28,5,2023-07-26 00:35:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3429
Explosão (com vítima),Estabelecimento Comercial,4,21,4,2023-02-25 10:14:00,3ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.391
Abandono de Incapaz,Via Pública,3,48,1,2023-09-07 00:27:00,3ª DP,Macrofotografia,False,False,0.7213
Explosão (sem vítima),DP,9,13,8,2023-02-13 09:49:00,DEAM (Mulher),Empoamento,False,False,0.1234
Ossada Encontrada,Pátio,0,6,4,2023-02-06 22:12:00,DRFC (Furtos),Macrofotografia,False,True,0.3147
Local de Estupro e/ou Veículo Envolvido em Estupro,Estabelecimento Comercial,1,5,2,2023-06-30 09:37:00,DEAM (Mulher),"Empoamento, Macrofotografia",False,False,0.7191
Furto Qualificado (arrombamento),Hospital,6,11,1,2023-10-01 00:02:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.306
Estelionato,Área Rural,3,15,1,2023-03-29 04:50:00,1ª DP,"Luz forense/lanterna, Empoamento",False,True,0.258
Abandono de Incapaz,Terreno Baldio,2,7,0,2023-04-07 08:58:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.7111
Explosão (com vítima),Estabelecimento Comercial,0,11,0,2023-11-05 04:17:00,DHPP (Homicídios),Empoamento,False,False,0.3969
Exercício Arbitrário das Próprias Razões,Terreno Baldio,2,23,1,2023-04-22 21:41:00,2ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.3204
Furto Qualificado (arrombamento),Estabelecimento Comercial,3,17,0,2023-11-10 11:15:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",True,False,0.2757
Violação de Sepultura,Via Pública,6,8,0,2023-05-19 16:21:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,False,0.1529
Maus Tratos de Animal,Pátio,2,5,2,2023-06-23 06:17:00,1ª DP,"Macrofotografia, Luz forense/lanterna",True,False,0.2868
Furto de Energia Elétrica ou Termodinâmica,Residência,0,24,1,2023-06-13 13:34:00,1ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,True,0.3105
Furto,Residência,6,18,3,2023-02-26 17:19:00,DCA (Criança e Adolescente),Empoamento,False,True,0.3337
Aborto,Via Pública,3,5,0,2023-08-08 08:32:00,DEAM (Mulher),Luz forense/lanterna,True,False,0.2523
Local de Estupro e/ou Veículo Envolvido em Estupro,Área Rural,3,40,4,2023-04-24 23:04:00,2ª DP,"Macrofotografia, Empoamento",False,False,0.6812
Aborto,Residência,0,10,2,2023-07-08 21:41:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.1288
Arremesso de Projétil,Estabelecimento Comercial,2,24,2,2023-05-27 10:25:00,DCA (Criança e Adolescente),"Empoamento, Macrofotografia",False,True,0.3
Dano Seguido de Lesão Corporal,Área Rural,2,17,1,2023-05-03 21:43:00,2ª DP,Luz forense/lanterna,False,False,0.4231
Local de Estupro e/ou Veículo Envolvido em Estupro,Terreno Baldio,4,49,3,2023-10-11 08:25:00,3ª DP,"Empoamento, Luz forense/lanterna",False,False,0.654
Furto de Energia Elétrica ou Termodinâmica,Via Pública,3,32,3,2023-09-09 15:10:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.2902
Latrocínio e/ou Tentativa de Latrocínio,Estabelecimento Comercial,1,8,1,2023-11-26 11:51:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.7099
Explosão (com vítima),Área Rural,5,14,0,2023-02-20 19:03:00,1ª DP,"Macrofotografia, Empoamento",False,False,0.4017
Furto,Área Rural,4,10,2,2023-06-22 00:39:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1281
Feto Encontrado,Estabelecimento Comercial,3,7,3,2023-05-31 05:12:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.8964
Violação de Domicílio,Pátio,5,18,2,2023-02-25 08:57:00,DRFC (Furtos),Luz forense/lanterna,False,False,0.1774
Homicídio,Via Pública,4,13,0,2023-11-03 23:36:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.69
Tentativa de Suicídio,Estabelecimento Comercial,2,16,6,2023-11-23 12:55:00,2ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,False,0.1858
Receptação,Residência,3,17,1,2023-09-18 04:31:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4353
Roubo Com Estupro,Terreno Baldio,5,10,0,2023-07-04 20:47:00,3ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.884
Desmanche de Veículos,Pátio,4,14,2,2023-06-16 01:38:00,DRFC (Furtos),Empoamento,False,True,0.2789
Suicídio,Residência,0,5,1,2023-02-20 11:21:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna, Empoamento",False,True,0.2835
Aborto,DP,0,16,0,2023-04-24 08:40:00,DEAM (Mulher),"Luz forense/lanterna, Empoamento",True,False,0.3011
Receptação,Residência,3,13,6,2023-12-07 04:31:00,DRFC (Furtos),Macrofotografia,False,False,0.1987
Disparo de Arma de Fogo,Via Pública,0,13,0,2023-02-04 00:12:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.5104
Feto Encontrado,Terreno Baldio,0,31,3,2023-08-30 23:26:00,DHPP (Homicídios),Empoamento,False,True,0.8593
Tentativa de Suicídio,Via Pública,4,68,0,2023-10-11 12:04:00,2ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.3075
Latrocínio e/ou Tentativa de Latrocínio,DP,0,39,2,2023-11-05 14:25:00,DRFC (Furtos),"Luz forense/lanterna, Macrofotografia, Empoamento",True,False,0.811
Abandono de Incapaz,Via Pública,1,7,0,2023-02-06 12:54:00,1ª DP,"Luz forense/lanterna, Empoamento",False,False,0.7338
Adulteração de Placa e/ou Lacre,Pátio,9,9,4,2023-04-25 23:58:00,3ª DP,"Macrofotografia, Empoamento",False,True,0.348
Roubo Com Estupro,Terreno Baldio,0,51,0,2023-12-08 00:30:00,3ª DP,"Luz forense/lanterna, Empoamento",False,True,0.8014
Afogamento,Residência,0,5,3,2023-03-28 17:36:00,3ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3138
Infanticídio,Pátio,5,13,1,2023-04-27 04:39:00,2ª DP,"Macrofotografia, Empoamento",True,True,0.9869
Furto de Energia Elétrica ou Termodinâmica,Via Pública,1,15,0,2023-12-01 16:18:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.3363
Tentativa de Suicídio,Estabelecimento Comercial,7,5,4,2023-04-04 15:33:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.188
Tráfico de Entorpecentes,Hospital,3,45,0,2023-03-01 07:22:00,DRFC (Furtos),Luz forense/lanterna,True,False,0.3101
Tentativa de Homicídio,Estabelecimento Comercial,2,5,0,2023-11-21 11:50:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna",True,False,0.8929
Arremesso de Projétil,Residência,6,26,0,2023-05-03 19:39:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",False,False,0.1295
Adulteração de Placa e/ou Lacre,Estabelecimento Comercial,0,17,1,2023-11-23 12:53:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",False,False,0.1978
Tentativa de Suicídio,Via Pública,7,13,7,2023-03-02 20:46:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",True,False,0.2503
Violação de Domicílio,Estabelecimento Comercial,1,9,1,2023-09-28 15:59:00,DHPP (Homicídios),Empoamento,True,False,0.3233
Morte Aparentemente Natural,Pátio,2,52,2,2023-04-09 10:46:00,3ª DP,"Macrofotografia, Empoamento",False,False,0.1906
Adulteração de Placa e/ou Lacre,Residência,2,25,2,2023-02-23 07:44:00,DEAM (Mulher),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1401
Furto d'água,DP,0,10,1,2023-02-28 11:16:00,1ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",False,True,0.3217
Disparo de Arma de Fogo,Hospital,0,22,2,2023-10-24 12:09:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,True,0.7046
Incêndio (sem vítima),Pátio,3,25,0,2023-08-02 06:33:00,2ª DP,"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3043
Local de Estupro e/ou Veículo Envolvido em Estupro,Via Pública,0,14,0,2023-08-23 05:05:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,False,0.6585
Afogamento,Residência,1,22,0,2023-03-12 17:21:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna, Macrofotografia",True,True,0.4312
Furto d'água,DP,2,15,2,2023-10-25 02:53:00,1ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.2553
Latrocínio e/ou Tentativa de Latrocínio,DP,5,16,3,2023-09-30 08:08:00,DCA (Criança e Adolescente),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.8791
Local de Estupro e/ou Veículo Envolvido em Estupro,Pátio,5,41,1,2023-03-19 15:50:00,1ª DP,"Empoamento, Macrofotografia",True,False,0.8716
Latrocínio e/ou Tentativa de Latrocínio,Estabelecimento Comercial,5,21,0,2023-06-21 20:53:00,2ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,False,0.8756
Estelionato,DP,0,61,3,2023-07-25 07:23:00,DHPP (Homicídios),"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1044
Latrocínio e/ou Tentativa de Latrocínio,Área Rural,3,10,0,2023-08-08 06:13:00,DHPP (Homicídios),"Macrofotografia, Luz forense/lanterna",True,False,0.8308
Explosão (sem vítima),Hospital,4,29,1,2023-10-09 23:57:00,DRFC (Furtos),"Macrofotografia, Luz forense/lanterna, Empoamento",False,False,0.1563
Desmanche de Veículos,DP,16,28,0,2023-09-25 02:23:00,1ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",False,False,0.1877
Suicídio,Pátio,2,8,4,2023-10-17 04:52:00,DRFC (Furtos),Macrofotografia,False,True,0.2537
Furto,Via Pública,5,52,3,2023-11-19 19:23:00,DEAM (Mulher),"Empoamento, Macrofotografia",True,False,0.2927
Adulteração de Placa e/ou Lacre,Terreno Baldio,0,42,3,2023-04-04 06:35:00,DHPP (Homicídios),Luz forense/lanterna,False,True,0.2662
Lesão Corporal,Estabelecimento Comercial,0,6,0,2023-08-23 20:46:00,DRFC (Furtos),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.5715
Afogamento,Hospital,0,45,3,2023-07-10 07:00:00,3ª DP,"Macrofotografia, Luz forense/lanterna, Empoamento",True,True,0.4428
Furto em Interior de Veículo,Residência,2,44,1,2023-01-22 11:08:00,3ª DP,"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4875
Tentativa de Suicídio,Via Pública,4,9,0,2024-01-01 13:21:00,DRFC (Furtos),"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1077
Estelionato,DP,3,7,7,2023-02-20 00:22:00,DHPP (Homicídios),Empoamento,True,True,0.4766
Exercício Arbitrário das Próprias Razões,DP,4,78,1,2023-03-25 08:04:00,DHPP (Homicídios),Luz forense/lanterna,False,False,0.1067
Receptação,Terreno Baldio,3,15,3,2023-04-10 15:31:00,2ª DP,"Macrofotografia, Empoamento, Luz forense/lanterna",False,False,0.1543
Incêndio (sem vítima),Terreno Baldio,0,18,1,2023-06-26 00:41:00,DHPP (Homicídios),Empoamento,False,False,0.1873
Aborto,DP,0,20,2,2023-08-04 22:37:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",True,False,0.2924
Tentativa de Suicídio,DP,0,7,1,2023-05-30 13:03:00,1ª DP,"Empoamento, Luz forense/lanterna",True,True,0.4975
Homicídio,Área Rural,5,73,1,2023-02-18 06:30:00,1ª DP,"Empoamento, Luz forense/lanterna",False,False,0.6592
Incêndio (sem vítima),Hospital,0,13,4,2023-02-10 12:24:00,DHPP (Homicídios),"Luz forense/lanterna, Empoamento",True,True,0.4605
Estelionato,Estabelecimento Comercial,3,6,0,2023-12-25 06:05:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",False,True,0.3036
Furto de Energia Elétrica ou Termodinâmica,Terreno Baldio,5,28,1,2023-06-05 17:14:00,DCA (Criança e Adolescente),"Empoamento, Luz forense/lanterna",True,True,0.4565
Extorsão,Hospital,0,5,0,2023-08-25 22:59:00,DEAM (Mulher),Empoamento,False,False,0.431
Furto Qualificado (arrombamento),Residência,6,24,2,2023-12-25 19:59:00,1ª DP,Luz forense/lanterna,False,False,0.1956
Furto Qualificado (arrombamento),Via Pública,0,42,0,2023-08-15 03:56:00,DHPP (Homicídios),"Macrofotografia, Empoamento, Luz forense/lanterna",True,False,0.3154
Furto Qualificado (arrombamento),Hospital,0,5,4,2023-06-09 04:36:00,3ª DP,"Macrofotografia, Empoamento",False,False,0.1204
Ameaça,DP,1,65,2,2023-03-07 02:56:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia",True,False,0.2531
Roubo Com Estupro,Terreno Baldio,1,7,8,2023-12-28 23:40:00,DCA (Criança e Adolescente),"Macrofotografia, Luz forense/lanterna",False,False,0.6686
Marca em Animal,Terreno Baldio,3,11,2,2023-11-04 04:18:00,3ª DP,"Macrofotografia, Empoamento",False,False,0.1999
Feminicídio,Terreno Baldio,8,17,2,2023-12-02 02:50:00,DCA (Criança e Adolescente),Luz forense/lanterna,True,True,1.0
Furto em Interior de Veículo,Via Pública,1,40,3,2023-01-01 10:37:00,DEAM (Mulher),"Empoamento, Luz forense/lanterna",True,True,0.4238
Incêndio (com vítima),Área Rural,7,9,2,2023-03-13 12:27:00,1ª DP,"Empoamento, Luz forense/lanterna",False,False,0.4342
Latrocínio e/ou Tentativa de Latrocínio,Pátio,0,11,0,2023-01-25 19:33:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento",True,False,0.8482
Morte Aparentemente Natural,Área Rural,0,45,0,2023-08-11 12:44:00,2ª DP,"Macrofotografia, Luz forense/lanterna",True,True,0.4515
Veículo Localizado (furtado ou roubado),Residência,3,12,1,2023-10-25 02:42:00,1ª DP,"Luz forense/lanterna, Empoamento, Macrofotografia",False,False,0.1268
Exercício Arbitrário das Próprias Razões,Hospital,2,7,1,2023-07-08 06:56:00,1ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,False,0.1017
Tentativa de Suicídio,Estabelecimento Comercial,3,10,3,2023-05-12 02:09:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia, Empoamento",True,True,0.4718
Eletroplessão,Estabelecimento Comercial,0,8,0,2023-01-07 12:55:00,2ª DP,"Empoamento, Luz forense/lanterna, Macrofotografia",False,True,0.2777
Local de Estupro e/ou Veículo Envolvido em Estupro,Residência,1,21,3,2023-01-17 17:24:00,3ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.6982
Infanticídio,Residência,1,5,4,2023-03-20 21:19:00,3ª DP,Macrofotografia,False,True,0.878
Local de Estupro e/ou Veículo Envolvido em Estupro,Hospital,1,24,0,2023-10-06 14:27:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Macrofotografia",True,False,0.8306
Aborto,Hospital,2,38,0,2023-11-23 19:29:00,3ª DP,"Luz forense/lanterna, Empoamento",True,False,0.2956
Incêndio (com vítima),Terreno Baldio,4,8,1,2023-08-10 10:23:00,1ª DP,Luz forense/lanterna,False,False,0.3949
Roubo Com Estupro,Área Rural,4,10,1,2023-10-01 22:57:00,1ª DP,Empoamento,False,False,0.6778
Suicídio,Residência,2,13,6,2023-02-10 22:56:00,DHPP (Homicídios),Luz forense/lanterna,True,False,0.3267
Cadáver Encontrado,Terreno Baldio,0,12,3,2023-03-06 12:04:00,DEAM (Mulher),"Macrofotografia, Luz forense/lanterna",False,False,0.1467
Furto d'água,Estabelecimento Comercial,0,8,15,2023-08-20 23:05:00,DRFC (Furtos),"Empoamento, Macrofotografia",False,False,0.1611
Ossada Encontrada,Hospital,12,9,2,2023-08-09 19:14:00,DRFC (Furtos),Luz forense/lanterna,False,True,0.332
Estelionato,Área Rural,0,17,3,2023-09-30 05:44:00,3ª DP,Macrofotografia,False,False,0.1691
Marca em Animal,Pátio,1,5,1,2023-04-16 04:11:00,DRFC (Furtos),"Macrofotografia, Empoamento",True,False,0.3077
Afogamento,Residência,3,18,5,2023-01-08 14:54:00,DHPP (Homicídios),"Empoamento, Macrofotografia, Luz forense/lanterna",True,False,0.3439
Extorsão,Estabelecimento Comercial,9,56,1,2023-04-24 18:37:00,DCA (Criança e Adolescente),"Luz forense/lanterna, Empoamento, Macrofotografia",True,True,0.7199
Tráfico de Entorpecentes,DP,9,46,2,2023-10-21 11:03:00,1ª DP,"Empoamento, Luz forense/lanterna",False,True,0.2711
Tentativa de Homicídio,Estabelecimento Comercial,1,19,0,2023-05-20 07:58:00,DRFC (Furtos),"Empoamento, Luz forense/lanterna, Macrofotografia",True,False,0.8091
Explosão (com vítima),Hospital,0,54,0,2023-06-23 00:28:00,DEAM (Mulher),"Macrofotografia, Empoamento",True,False,0.5442
Ossada Encontrada,Residência,5,16,0,2023-07-24 02:47:00,3ª DP,"Macrofotografia, Luz forense/lanterna",False,False,0.1698
Receptação,Residência,4,33,1,2023-10-07 11:05:00,1ª DP,"Luz forense/lanterna, Macrofotografia",False,True,0.3176
